_id,processo_seletivo,nome_curso,semestre_oferta,ano_oferta,data_inicio_matriculas,data_fim_matriculas,vagas,data_atualizacao
95fc98f4-a7e9-4bfd-bebd-88bf93a8d30b,"Edital Nº 672/UFFS/2016 - Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Agroecologia e Desenvolvimento Rural Sustentável - PPGADR
",Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,1,2017,2017-03-01,2017-03-03,10,2021-01-21
395f060f-c7fb-44e9-bf9a-dd648607286b,"EDITAL Nº 146/UFFS/2017ADMISSÃO DE ALUNOS EM DISCIPLINAS ISOLADAS NO CURSO DE 
MESTRADO EM HISTÓRIA",Mestrado em História,1,2017,2017-03-01,2017-03-17,8,2021-01-21
5ad7d677-82f3-4332-969f-c3d68ea8087b,Edital Nº 843/UFFS/2016 - Processo Seletivo de Candidatos Às Vagas para o Curso de Mestrado em Ambiente e Tecnologias Sustentáveis - PPGATS - 2017 1,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2017,2017-03-01,2017-03-09,15,2021-01-21
5d66a84c-4f71-44f6-9b39-8c33556b55d4,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Cardiologia - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,4,2021-01-21
add2b60f-297d-4510-bec2-713dc93fd697,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Medicina Intensiva Pediátrica - Hospital São Vicente de Paulo,1,2017,2017-03-01,2017-03-08,2,2021-01-21
471115b3-7baf-4637-aa42-31701d567a57,EDITAL Nº 797/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2017 – PASSO FUNDO,Residência Médica em Cirurgia Geral - Hospital da Cidade de Passo Fundo,1,2017,2017-03-01,2017-03-08,8,2021-01-21
3ae3bf27-d372-4faa-99be-238f95cbc2b1,"EDITAL Nº 175/UFFS/2017 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE 
MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS-PPGCTAL/UFFS",Mestrado em Ciência e Tecnologia de Alimentos,1,2017,2017-03-06,2017-03-20,4,2021-01-21
0ded465d-428f-4bab-9a82-9d864fd412ad,Transferência externa do Cenário de Prática Santa Casa de Paranavaí para UFFS - Hospital da Cidade de Passo Fundo para R2 em 2017 - PROCESSO 23000.002497/2017-52.,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2017,2017-03-06,2017-03-06,1,2021-01-21
df8b4e7f-e65b-4819-8bbd-99efc81b05b9,Edital nº748/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em História,2,2017,2017-08-09,2017-08-09,1,2021-01-21
24fc2900-f506-43a2-8c77-f5d3cae2ebb3,EDITAL Nº 186/UFFS/2017 ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS - PPGATS,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2017,2017-03-13,2017-03-13,3,2021-01-21
bb74c0d7-9360-4011-a324-fd505438f7e5,"EDITAL Nº 148/UFFS/2017PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO EDUCAÇÃO -
PPGE/UFFS",Mestrado em Educação,2,2017,2017-08-09,2017-08-09,20,2021-01-21
a2a99207-a89d-447e-93ae-ab089f3f1a4f,"Transferência de Residentes do Instituto de Ortopedia e Traumatologia para Hospital São Vicente de Paulo, Processo SEI23000.0362572016-71, 8ª Sessão Ordinária da CNRM 2016.",Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2015,2017-03-23,2017-03-24,1,2021-01-21
98c74216-56ea-43fb-aac6-47a98c1e0931,"Transferência de Residentes do Instituto de Ortopedia e Traumatologia para Hospital São Vicente de Paulo, Processo SEI23000.0362572016-71, 8ª Sessão Ordinária da CNRM 2016.",Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2016,2017-03-23,2017-03-24,1,2021-01-21
48e19493-b8c2-4c78-b4f7-558d2007cbcd,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cardiologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,2,2021-01-21
49796cc4-bafa-4d7d-b7ba-91dd46ef4ef7,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Obstetrícia e Ginecologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,3,2021-01-21
d307af27-4c88-4fb9-9783-8e65abf9a2f9,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Ortopedia e Traumatologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,2,2021-01-21
2fce1eb0-8bd2-4ded-9238-d57f0e1acdcf,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Gastroenterologia - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
3a02813c-3383-4ab2-84c4-de4b08c5a61a,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cirurgia Vascular - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
148c6c56-00fb-4480-a86e-447868306120,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cancerologia Clínica - Hospital da Cidade de Passo Fundo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
c41a3741-c497-41d8-93de-c60b63d02fd5,EDITAL Nº 744/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em Estudos Linguísticos,2,2017,2017-08-09,2017-08-09,1,2021-01-21
ab327520-0a32-41c7-98ba-4b4b52e944b0,EDITAL Nº 743/GR/UFFS/2017 - CONVOCAÇÃO DE SUPLENTE,Mestrado em Educação,2,2017,2017-08-09,2017-08-09,1,2021-01-21
c698b000-f62f-44cb-9cc5-e56acec19d84,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Cirurgia da Mão - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
a8c2f7eb-fad6-4fb4-92a1-f3cb5d286589,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Geriatria - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,2,2021-01-21
853d73ce-b163-4f94-91c1-f592beced8f1,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Hematologia e Hemoterapia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
29f63934-2549-4f6f-bd85-5949f70488d4,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Hemodinâmica e Cardiologia Intervencionista - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
d1876766-1754-4f78-bd90-d5556f52bc84,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Medicina de Urgência - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,2,2021-01-21
e4965a5a-3fe3-44f3-867d-c9bba9c4896d,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Medicina Intensiva - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
77f39dd1-4b58-419b-9df9-e84a292562bf,EDITAL Nº 241/GR/UFFS/2019 PROCESSO SELETIVO DO PROGRAMA DE PÓS-GRADUAÇÃO EDUCAÇÃO PPGEUFFS,Mestrado em Educação,2,2019,2019-07-15,2019-07-19,24,2021-01-21
3805fc93-2d8a-42d1-a910-5d7bc5f16a68,EDITAL Nº 283/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Pediatria - Hospital da Cidade de Passo Fundo,1,2019,2019-03-18,2019-03-18,1,2021-01-21
f5597b63-e4ea-401f-8ce1-02e42de41950,EDITAL Nº 114/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO PROGRAMA DE PÓS-GRADUAÇÃO MESTRADO INTERDISCIPLINAR EM CIÊNCIAS HUMANAS - PPGICH,Mestrado Interdisciplinar em Ciências Humanas,1,2019,2019-03-07,2019-03-13,47,2021-01-21
b9cd816e-0513-44cd-ad70-aa4241cb171d,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Neonatologia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,2,2021-01-21
43416e8a-e6f5-4c99-98fa-71ebd7281967,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Médica em Patologia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
000f858d-43d8-4dd4-9655-85f56e34ef9e,EDITAL Nº 174/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2017,Residência Medica em Radioterapia - Hospital São Vicente de Paulo,1,2017,2017-03-30,2017-03-30,1,2021-01-21
ed06072f-60bd-432b-9706-3e22eb011ad8,EDITAL Nº 1024/UFFS/2016 - PROCESSO SELETIVO PARA INGRESSO NO CURSO DE PÓS-GRADUAÇÃO LATO SENSU EM EDUCAÇÃO EM CIÊNCIAS NATURAIS E SOCIEDADE,Especialização em Educação em Ciências Naturais e Sociedade,1,2017,2017-04-17,2017-04-19,30,2021-01-21
8f3e14bb-3ebe-47ea-8cd9-656ae774759d,PROCESSO DE SELETIVO DE CANDIDATOS PARA O CURSO DE PÓS GRADUAÇÃO LATO SENSU EM DIREITOS HUMANOS,Especialização em Direitos Humanos,2,2018,2018-10-03,2018-10-26,42,2021-01-21
bfb653f0-9477-4df9-9fcf-8dc4055e7672,EDITAL Nº 428/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NO CURSO DE PÓS-GRADUAÇÃO LATO SENSU EM ECONOMIA EMPRESARIAL E GESTÃO DE PEQUENOS NEGÓCIOS - EEGPN,Especialização em Economia Empresarial e Gestão de Pequenos Negócios,1,2017,2017-07-17,2017-07-21,40,2021-01-21
8acd886f-d439-4e5c-a0c6-e23d99f0afc8,EDITAL Nº 476/GR/UFFS/2017 - Processo Seletivo de Candidatos Às Vagas para o Programa de Pós-Graduação em Saúde Bem-Estar e Produção Animal Sustentável na Fronteira Sul PPGSBPAS 2017/2,"Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",2,2017,2017-08-01,2017-08-04,12,2021-01-21
80516fac-db6e-4ba6-a62d-8cd7ed03fe5f,EDITAL Nº 332/GR/UFFS/2017 - Processo Seletivo de Candidatos Às Vagas para o Curso de Mestrado do Programa de Pós-Graduação em Ciência e Tecnologia de Alimentos - PPGCTAL,Mestrado em Ciência e Tecnologia de Alimentos,2,2017,2017-08-01,2017-08-04,20,2021-01-21
b55ea5ff-6439-481a-92dd-2ba9ac599570,EDITAL Nº 435/GR/UFFS/2017 - Processo Seletivo do Programa de Pós-Graduação Profissional em Educação - PPGPE UFFS,Mestrado em Educação,2,2017,2017-08-01,2017-08-04,20,2021-01-21
31664350-a83f-4a8f-a795-585ee003ee14,EDITAL Nº 636/GR/UFFS/2017 - Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Pós-Graduação em Ambiente e Tecnologias Sustentáveis PPGATS,Mestrado em Ambiente e Tecnologias Sustentáveis,2,2017,2017-08-04,2017-08-04,5,2021-01-21
59072b7c-06fa-49fb-a5d2-4a029f4b41eb,EDITAL Nº 12/GR/UFFS/2017 - Processo Seletivo para o Curso de Mestrado do Programa de Pós-Graduação em Estudos Linguísticos (PPGEL) 2017/2,Mestrado em Estudos Linguísticos,2,2017,2017-08-09,2017-08-09,20,2021-01-21
cc99442c-4992-4e5a-a50f-a2154efd6df8,EDITAL Nº 448/GR/UFFS/2017 - Processo Seletivo de Candidatos Às Vagas para o Curso de Mestrado em Agroecologia e Desenvolvimento Rural Sustentável - PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2017,2017-08-09,2017-08-10,20,2021-01-21
d40298d8-77d9-4aa4-b749-636f57921ba8,EDITAL Nº 637/GR/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Programa de Pós-Graduação Mestrado Profissional em Educação,Mestrado em Educação,2,2017,2017-08-01,2017-08-04,4,2021-01-21
d64f1e58-5947-4299-bb70-190829cdab34,EDITAL Nº 648/GR/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado do Programa de Pós-Graduação em Ciência e Tecnologia de Alimentos - PPGCTAL UFFS,Mestrado em Ciência e Tecnologia de Alimentos,2,2017,2017-08-01,2017-08-04,5,2021-01-21
cfea08ef-fa1d-42ba-a571-d782283af208,"EDITAL Nº 679/GR/UFFS/2017 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE, BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL - PPG-SBPAS","Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",2,2017,2017-08-02,2017-08-04,5,2021-01-21
2f28669f-3224-42fc-9613-b411514031b1,EDITAL Nº 651/GR/UFFS/2017 	Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Desenvolvimento e Políticas Públicas - PPGDPP,Mestrado em Desenvolvimento e Políticas Públicas,2,2017,2017-08-02,2017-08-04,11,2021-01-21
11f21922-87ab-462e-bfa6-ead10eee9a7f,EDITAL Nº 385/GR/UFFS/2017 - Processo Seletivo de Candidatos Às Vagas para o Curso de Mestrado do Programa de Pós-Graduação em História - PPGH Campus Chapecó,Mestrado em História,2,2017,2017-08-01,2017-08-04,15,2021-01-21
9270e9fa-3dbe-4b9a-ab6d-2a72f9dff330,EDITAL Nº 714/GR/UFFS/2017 - Admissão de Candidatos em Disciplina Isolada no Curso de Mestrado do Programa de Agroecologia e Desenvolvimento Rural Sustentável - PPGADR,Mestrado em Agroecologia e Desenvolvimento Rural Sustentável,2,2017,2017-08-09,2017-08-10,8,2021-01-21
f09caf9b-e3c2-487f-90fb-3fc79c76fe9d,"EDITAL Nº 716/GR/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado em Educação  
 

",Mestrado em Educação,2,2017,2017-08-14,2017-08-15,10,2021-01-21
ed48218a-2a0f-482e-b10d-e42115e673d8,EDITAL Nº 649/GR/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Programa de Pós Graduação Mestrado Interdisciplinar em Ciências Humanas - PPGICH,Mestrado Interdisciplinar em Ciências Humanas,2,2017,2017-08-01,2017-08-04,20,2021-01-21
4acfb744-236b-4810-97c6-e53c272f875f,EDITAL Nº 443/GR/UFFS/2017 - Processo Seletivo do Programa de Pós-Graduação Interdisciplinar em Ciências Humanas - PPGICH UFFS,Mestrado Interdisciplinar em Ciências Humanas,2,2017,2017-08-01,2017-08-04,20,2021-01-21
3b312c25-fa8e-42df-a37b-84ad3c912008,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Ortopedia e Traumatologia - Hospital Regional do Oeste,1,2018,2018-02-05,2018-02-16,3,2021-01-21
abceb8d2-9f2d-431b-a22b-edf56b6d3c8c,"EDITAL Nº 09, PUBLICADO EM 17 DE JULHO DE 2017",Mestrado Profissional em Matemática em Rede Nacional,1,2018,2017-11-24,2018-01-10,20,2021-01-21
3b7f8349-4f19-4e7f-be06-1f4cfca56d9e,EDITAL Nº 10/GR/UFFS/2018 Convoca Candidato Aprovado para Realizar Matrícula em Vaga Remanescente do PROFMAT,Mestrado Profissional em Matemática em Rede Nacional,1,2018,2018-01-12,2018-01-15,1,2021-01-21
f5bbe9d9-ae8e-4cc3-9535-1c0df393fafe,Edital No 894/GR/UFFS/2017- Processo Seletivo Candidatos Vagas Curso Mestrado Programa de Pós Graduação em Ciência e Tecnologia Ambiental PPGCTA,Mestrado em Ciência e Tecnologia Ambiental,1,2018,2018-02-19,2018-02-23,20,2021-01-21
a80362e0-ce00-4813-a81b-f26e1f46bdfc,EDITAL Nº 283/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Cardiologia - Hospital São Vicente de Paulo,1,2019,2019-03-18,2019-03-18,1,2021-01-21
fea8b69d-9018-44b5-a614-072ca451c6ee,EDITAL Nº 283/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA 2019,Residência Médica em Ortopedia e Traumatologia - Hospital São Vicente de Paulo,1,2019,2019-03-20,2019-03-20,2,2021-01-21
63ea2c3e-cc2e-4fe1-af19-8367021754b1,Transferência externa - Hospital e Maternidade Marieta Konder Borhaunsen para Hospital Regional do Oeste. Processo nº 23000.033386/2019-50,Residência Médica em Ginecologia e Obstetrícia - Hospital Regional do Oeste,2,2020,2020-09-25,2020-09-25,1,2021-01-21
0dd162c3-3b1c-49d8-a0f8-38d0a490ab7a,"EDITAL Nº 126/GR/UFFS/2019 - ADMISSÃO DE ALUNOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE, BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL - PPG-SBPAS/UFFS","Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",1,2019,2019-03-07,2019-03-12,8,2021-01-21
a6b5e3be-6a05-470b-b7d1-b2368653dc0a,Edital Nº 1086GRUFFS2017 Admissão de Candidatos Disciplina Isolada Curso de Mestrado Interdisciplinar em Ciências Humanas PPGICH,Mestrado Interdisciplinar em Ciências Humanas,1,2018,2018-02-19,2018-02-23,12,2021-01-21
1c84c6be-ac2d-4ae6-8ee6-dc6c6ec0da11,EDITAIS Nº 1068 E 1084/GR/UFFS/2017 - ADMISSÃO DE CANDIDATOS EM DISCIPLINA ISOLADA NO CURSO DE MESTRADO EM CIÊNCIA E TECNOLOGIA AMBIENTAL - PPGCTA,Mestrado em Ciência e Tecnologia Ambiental,1,2018,2018-02-19,2018-02-23,4,2021-01-21
3fdeef0c-ad86-46ce-989c-847229dcf5c3,EDITAL Nº 1062/GR/UFFS/2017 - Processo Seletivo para Ingresso no Curso de Pós Graduação Lato Sensu em Realidade Brasileira,Especialização em Realidade Brasileira,1,2018,2018-01-18,2018-01-22,50,2021-01-21
a3315297-172c-497a-acb1-df2d776e4a05,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Ginecologia e Obstetrícia - Hospital Regional do Oeste,1,2018,2018-02-05,2018-02-06,2,2021-01-21
596b6d82-6257-47ff-bb02-ce628bb5b9a9,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Cirurgia Geral R3 - Hospital Regional do Oeste,1,2018,2018-02-05,2018-02-06,1,2021-01-21
1d304e52-7d5e-4259-9374-5b752ec78f16,"Edital Nº 881/GR/UFFS/2017, que trata do Processo Seletivo de Candidatos à vagas para o curso de Mestrado do Programa de Pós-Graduação em Desenvolvimento e Políticas Públicas, ingresso em 2018/01",Mestrado em Desenvolvimento e Políticas Públicas,1,2018,2018-02-19,2018-03-05,15,2021-01-21
34ae0ec1-94d3-41f5-ae12-d6494a5ddbaa,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Cirurgia Geral - Hospital Regional do Oeste,1,2018,2018-02-05,2018-02-26,4,2021-01-21
3dc3b65e-0127-4873-9447-2062eab2d5ca,Edital Nº 938/GR/UFFS/2017 e o Edital Nº 982/GR/UFFS/2017 (retificação).PROCESSO SELETIVO DE CANDIDATOS ÀS VAGAS PARA O CURSO DE MESTRADO DO PROGRAMA DE PÓS-GRADUAÇÃO EM AMBIENTE E TECNOLOGIAS SUSTENTÁVEIS - PPGATS - 2018/1,Mestrado em Ambiente e Tecnologias Sustentáveis,1,2018,2018-02-19,2018-02-28,15,2021-01-21
199429de-8dfa-4465-a232-8614b9cbb07a,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Anestesiologia - Hospital Regional do Oeste,1,2018,2018-02-05,2018-03-13,3,2021-01-21
f8d58e2e-996f-4d42-af86-70a3e86b8348,EDITAL Nº 1134/GR/UFFS/2017 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado do Programa de Pós Graduação em Ciência e Tecnologia de Alimentos PPGCTAL UFFS,Mestrado em Ciência e Tecnologia de Alimentos,1,2018,2018-02-19,2018-02-28,5,2021-01-21
c2fae56d-924b-491e-8c07-b4802e21fbde,EDITAL Nº 7/GR/UFFS/2018 - Admissão de Alunos em Disciplina Isolada no Curso de Mestrado do Programa de Desenvolvimento e Políticas Públicas PPGDPP,Mestrado em Desenvolvimento e Políticas Públicas,1,2018,2018-02-22,2018-02-23,9,2021-01-21
f5795211-8c36-4013-88e3-bf27969800de,Edital Nº 998GRUFFS2017 Processo Seletivo do Programa de Pós Graduação em Saúde Bem Estar e Produção Animal Sustentável na Fronteira Sul PPG SBPAS,"Mestrado em Saúde, Bem-estar e Produção Animal Sustentável na Fronteira Sul",1,2018,2018-02-19,2018-03-01,12,2021-01-21
dda4b81f-9037-4e6b-8f15-b70f720fdbab,EDITAL Nº 875/GR/UFFS/2017 PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA CAMPUS CHAPECÓ,Residência Médica em Pediatria - Hospital Regional do Oeste,1,2018,2018-02-05,2018-02-26,3,2021-01-21
04ef3285-29c8-4af8-883a-f186b87089b4,Transferência externa da residente Debora Maciel Santana - Ofício nº 1787/2017/CGRS/DDES/SESU-MEC,Residência Médica em Clínica Médica - Hospital da Cidade de Passo Fundo,1,2018,2018-02-16,2018-02-16,1,2021-01-21
9479a817-bda8-4e42-bf22-f466e90f6a6f,Transferência externa da residente Larissa Bruch Caetano - Ofício nº 35/2018/CGRS/DDES/SESU-MEC,Residência Médica em Neurocirurgia - Hospital da Cidade de Passo Fundo,1,2018,2018-02-16,2018-02-16,1,2021-01-21
a1cdac5c-c17e-487c-a940-52ed611b15bc,Edital Nº 978/GR/UFFS/2017 - Processo Seletivo para Ingresso no Programa de Residência Multiprofissional em Saúde 2018,Residência Multiprofissional em Saúde,1,2018,2018-02-22,2018-02-22,6,2021-01-21
3533526c-e157-4e86-b469-f1e008b48ff7,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Cardiologia - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,4,2021-01-21
e28cf5f0-142d-44e7-bb55-83d8e1bc2f9c,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Cirurgia da Mão - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,1,2021-01-21
d8df11e8-bb55-4e31-af01-6235eb3e8de8,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Cirurgia Vascular - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,2,2021-01-21
d915a223-5467-438c-b146-87174775aaa9,EDITAL Nº 909/GR/UFFS/2019 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA - 2020,Residência Médica em Neurologia,1,2020,2020-03-15,2020-03-15,3,2021-01-21
b2151930-76a4-4ea9-b9a0-54c9b6b75c3c,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Clínica Médica - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,9,2021-01-21
1494dbd3-5d27-4064-9727-a0894a37a75a,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Neurocirurgia - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,1,2021-01-21
6fdb35d8-6f3b-42ab-9fb0-5672ff63d16d,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Obstetrícia e Ginecologia - Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,4,2021-01-21
9d9ab5a0-7cd8-47ee-a0a5-0caec5127f91,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Clínica Médica em Radiologia e Diagnóstico por Imagem – Hospital da Cidade de Passo Fundo,1,2018,2018-02-27,2018-02-28,1,2021-01-21
c4455a3b-18f7-4cf6-bb7c-ce9350ddead0,EDITAL Nº 857/GR/UFFS/2017 - PROCESSO SELETIVO PARA INGRESSO NOS PROGRAMAS DE RESIDÊNCIA MÉDICA/2018,Residência Médica em Clínica Médica - Hospital de Caridade de Carazinho,1,2018,2018-02-27,2018-02-28,3,2021-01-21
