_id,nome_campus,ano,semestre,cod_uffs,cod_emec,nome_curso,cod_ccr,nome_ccr,id_turma,desc_turma,lista_docentes_ch,matricula_turma_id,numero_faltas,freq_turma,media_final,sit_turma,data_atualizacao
24d39856-3f27-4819-a949-cd7773baea9b,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA469,Fruticultura,24301,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",f499ff2d-0c0a-465a-b90d-ff97fc33d152,1,98.33,8.80,APROVADO,2021-08-19
98bce6ed-d6fe-4792-81fd-46986d07d049,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA469,Fruticultura,24301,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",1c7e855f-7668-4773-b359-429edfe4cf2b,6,90.00,6.10,APROVADO,2021-08-19
5233618c-da97-4662-9a7f-38f66cdd7002,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA469,Fruticultura,24301,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",4afd4fed-28f8-47a8-b25f-ddf0b0a52184,6,90.00,6.00,APROVADO,2021-08-19
c6b7bf47-6977-4a9e-87b8-1109228e865a,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA469,Fruticultura,24301,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",ec2d0bb6-2c2b-4b36-b710-43aee5274379,8,86.67,6.30,APROVADO,2021-08-19
d877e387-c401-4218-93b2-70748b55a05d,Chapecó,2014,2,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GCH291,Introdução ao pensamento social,8284,Engenharia Ambiental - 2ª Fase - Integral - 2014/2,"[{""docente"":""VALDETE BONI"",""ch_docente"":60}]",e0b815f3-4a39-485b-99f2-6c0a8e632358,15,75.00,6.70,APROVADO,2021-08-19
8701ba6b-416f-4a86-9abe-1858ce931172,Chapecó,2016,2,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GEN103,Qualidade de água,15245,Engenharia Ambiental (Turma A) - 6ª Fase - Integral - 2016/2,"[{""docente"":""ARLINDO CRISTIANO FELIPPE"",""ch_docente"":30}]",205b6f90-0d90-44b7-a6b7-ed1e14e64aea,4,91.11,7.60,APROVADO,2021-08-19
58670247-b8b3-4e1a-a6e4-c973c4aa707e,Chapecó,2014,1,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX294,Química geral e inorgânica,6459,Engenharia Ambiental (Turma A) - 1ª Fase - Integral - 2014/1,"[{""docente"":""ALEXANDRE AUGUSTO MOREIRA LAPIS"",""ch_docente"":60}]",abcb27e6-8cde-4bdb-802c-4d59fdfc9575,10,86.67,6.10,APROVADO,2021-08-19
97cc3435-0ae1-49ba-adcf-9855e9c3a631,Laranjeiras do Sul,2020,1,2510,5000392,ENGENHARIA DE AQUICULTURA,GEX001,Matemática instrumental,27678,Engenharia de Aquicultura - 1ª Fase - 2020/1,"[{""docente"":""CARLOS AUGUSTO FERNANDES DAGNONE"",""ch_docente"":60}]",8aab466c-3a9f-46a8-935f-d075f080e1d9,,,,CANCELAMENTO ADMINISTRATIVO,2021-08-19
9d32582d-ce80-4f4d-a497-9142d8b1f52a,Laranjeiras do Sul,2020,1,2510,5000392,ENGENHARIA DE AQUICULTURA,GCH012,Fundamentos da crítica social,27684,Engenharia de Aquicultura - 1ª Fase (Remoto) - 2020/1,"[{""docente"":""EVANDRO BILIBIO"",""ch_docente"":60}]",5df69edc-53e7-48e5-9e0a-45eea436eb89,0,100.00,0.00,REPROVADO POR NOTA,2021-08-19
aedd753f-1226-4340-983b-2dd611763876,Laranjeiras do Sul,2020,1,2510,5000392,ENGENHARIA DE AQUICULTURA,GCA003,Aquicultura geral I,27688,Engenharia de Aquicultura - 1ª Fase (Remoto) - 2020/1,"[{""docente"":""MAUDE REGINA DE BORBA"",""ch_docente"":30}]",7967af5d-8751-4ec8-a632-4fa2ca19fa84,6,80.00,6.00,APROVADO,2021-08-19
b5e4dd44-ed14-4eb1-8f34-081cb462d83e,Erechim,2019,1,5502,5000382,AGRONOMIA,GCS517,Administração e gestão de projetos,24298,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""DEBORA REGINA SCHNEIDER LOCATELLI"",""ch_docente"":60}]",5f2c9b6d-32cc-4f82-bf00-fc9327760e8a,,,,CANCELADA,2021-08-19
73bd2095-f3da-4d28-b6fe-2b7731884c95,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",9236fe70-3f2d-4336-b906-86609a88504b,2,96.67,7.20,APROVADO,2021-08-19
7cae42ec-2bd2-4826-b385-60ef6d4b2efe,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",28ed5652-52f0-49c3-b922-13646f5da2a6,6,90.00,5.00,REPROVADO POR NOTA,2021-08-19
1920ba09-ec0a-4c7f-9b9a-03c1703bb45d,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",3b15cfcd-a4e5-48cd-ac19-cece8742f2d6,0,100.00,6.20,APROVADO,2021-08-19
03edf48f-43d6-43d8-97c9-d6f7e47557e6,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",fb188ef3-beda-473b-afbc-a8916888fb46,8,86.67,6.40,APROVADO,2021-08-19
b346ca1b-1418-411b-9c6b-b69b79502702,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",e75a3218-f6fd-41d2-b7fe-906d1897a8fa,8,86.67,6.40,APROVADO,2021-08-19
3dfe05ca-7fda-49da-9276-1017f4bf5af2,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",e88834fc-6148-4c99-bc55-39087a54703f,9,85.00,6.90,APROVADO,2021-08-19
f7f648c8-c347-43e3-991a-70ac93db43ea,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",3d14c5dc-ebab-4a76-b709-71863e498e12,2,96.67,6.50,APROVADO,2021-08-19
5b16e06f-cd76-4ebe-95c1-3171a57ec9d6,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",b87b8791-12cd-4fd8-ae2b-ca2a1e090b14,0,100.00,8.00,APROVADO,2021-08-19
2f236e3a-9ae3-4e8f-b922-8890fb5da99f,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",9c79b413-7d1a-47d8-b41d-9838a76cd664,2,96.67,7.90,APROVADO,2021-08-19
2000662f-0f1f-41d9-9824-314dcf1324bf,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",66068251-0ce0-4dd3-8c48-b744c1daf664,6,90.00,6.60,APROVADO,2021-08-19
d93ee06f-8f66-458d-89ef-ba8daab530b0,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",3c0bcbbb-e0b5-4aa8-a3c3-6a60e1b6e2cb,6,90.00,5.60,REPROVADO POR NOTA,2021-08-19
64ce028c-bb7e-47d0-a571-d2a567877dd0,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",dc23f0e5-29ec-4abe-958e-7e6ace74631e,4,93.33,7.30,APROVADO,2021-08-19
95e95c87-4ac0-48e3-b66c-a0d37b346b87,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",4d51041f-25fd-4bc7-bb3e-27e4cb44d621,8,86.67,6.50,APROVADO,2021-08-19
6a95c1dd-30d1-46df-b8f0-7de64af3d94b,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",e505c877-6b9b-4056-a52f-33edffad405d,0,100.00,8.00,APROVADO,2021-08-19
97021f9c-7bce-465b-86f4-ba2baffee24f,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",e42fee88-e14d-4cb8-9775-f9d078985b44,1,98.33,6.20,APROVADO,2021-08-19
1083dcfb-cddb-4dcc-9f48-077e52045942,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",33a4e323-f502-4994-9b1a-fcb33bd8dd61,6,90.00,5.30,REPROVADO POR NOTA,2021-08-19
bd2d775b-1b44-427b-ae9b-a606b3e6703d,Erechim,2019,1,5502,5000382,AGRONOMIA,GCA468,Manejo e conservação de solo e da água,24300,Agronomia - 7ª Fase - Integral - 2019/1,"[{""docente"":""ALFREDO CASTAMANN"",""ch_docente"":60}]",16ce39ad-dbae-4cc9-9f87-d85dda1b0fbe,6,90.00,6.20,APROVADO,2021-08-19
279176a1-a1cc-4c3b-84a7-626212053985,Cerro Largo,2019,2,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB344,Zoologia I,25931,Ciências Biológicas (Turma B) - 2ª Fase - Integral - 2019/2,"[{""docente"":""MILTON NORBERTO STRIEDER"",""ch_docente"":45}]",23fadbba-2d80-456c-ac33-7ca980f6cf57,26,56.67,3.50,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
a6050505-eb28-49d3-a91c-049a91dd2d85,Realeza,2019,1,3530,5000409,MEDICINA VETERINÁRIA,GLA001,Leitura e produção textual I,23993,Medicina Veterinária - 1ª Fase - Integral - 2019/1,"[{""docente"":""SUSANA APARECIDA FERREIRA"",""ch_docente"":60}]",331c09f9-822e-4b1c-9745-9bee8065d240,0,100.00,10.00,APROVADO,2021-08-19
4b18582a-9bbc-4dcc-8147-cbb79a805dbf,Realeza,2019,1,3530,5000409,MEDICINA VETERINÁRIA,GEX001,Matemática instrumental,23994,Medicina Veterinária - 1ª Fase - Integral - 2019/1,"[{""docente"":""CARLOS ALBERTO CECATTO"",""ch_docente"":60}]",89258f75-9c4e-432a-b14f-4c8135a8a6de,8,86.67,6.40,APROVADO,2021-08-19
626f87aa-aa87-4a79-9756-22624c9d06fe,Laranjeiras do Sul,2020,1,2713,1503885,CIÊNCIAS SOCIAIS,GCH797,Educação inclusiva,28303,Ciências Sociais - Lic./Bac. - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""MARIA ELOÁ GEHLEN"",""ch_docente"":30}]",080bca84-6abf-4be0-bbbc-da6b0239c8fa,5,83.33,9.80,APROVADO,2021-08-19
32695eb1-2c53-4dc3-af4b-3b6d8c2df9f8,Laranjeiras do Sul,2020,1,2713,1503885,CIÊNCIAS SOCIAIS,GCH293,Introdução à filosofia,28430,Ciências Sociais - Lic./Bac. - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""JOAQUIM GONCALVES DA COSTA"",""ch_docente"":60}]",5776cea3-3003-4782-be06-4e99207e9a1e,36,40.00,3.80,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
3a47b41b-23c1-4191-ae9d-17479b2ec268,Laranjeiras do Sul,2020,1,2713,1503885,CIÊNCIAS SOCIAIS,GCH1317,Introdução à ciência política,28304,Ciências Sociais - Lic./Bac. - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""FELIPE MATTOS MONTEIRO"",""ch_docente"":30}]",d807ea29-0976-4209-8799-1e4319988dd9,2,93.33,5.50,REPROVADO POR NOTA,2021-08-19
60e77e86-75c4-41c9-8792-aa3c89405b60,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",1db0ab8d-b095-4014-8311-12534cd5039f,36,40.00,0.60,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
3af1f261-0440-41f8-b917-1bc1087c6f01,Erechim,2019,1,5722,5000401,HISTÓRIA,GCH334,História antiga I,24149,História - 1ª Fase - Noturno - 2019/1,"[{""docente"":""PAULO JOSE SA BITTENCOURT"",""ch_docente"":60}]",9d306d92-1db4-42fe-94c0-13e716b8ba7a,4,93.33,7.50,APROVADO,2021-08-19
0f972a90-89bc-4dfc-892e-8599688a2263,Chapecó,2019,2,1600,5000376,ADMINISTRAÇÃO,GCH290,Iniciação à prática científica,25606,História - 2ª Fase - Noturno - 2019/2,"[{""docente"":""FERNANDO VOJNIAK"",""ch_docente"":60}]",1dca07b7-b6fe-403f-b248-021b19b5c41e,,,,CANCELADA,2021-08-19
9fed6a56-fde7-421a-96be-29ce4c1731fc,Cerro Largo,2020,1,4601,5000386,ADMINISTRAÇÃO,GCS593,Teorias da administração I,28366,Administração - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""CARLOS EDUARDO RUSCHEL ANES"",""ch_docente"":60}]",97121e7e-2024-40de-9193-53e95291372f,,,,DESISTENTE,2021-08-19
65815435-35ff-451c-ab47-a7f2f737dcb1,Chapecó,2020,1,1730,5000402,PEDAGOGIA,GCH1035,História geral da educação,28146,Pedagogia - Matutino - 1ª fase - (Remoto) - 2020/1,"[{""docente"":""JOSE CARLOS RADIN"",""ch_docente"":60}]",5ab38af8-2553-4d47-a9e4-faf12f71612c,0,100.00,8.50,APROVADO,2021-08-19
f402c11f-5ab4-466f-93d3-3071ef540bc0,Chapecó,2020,1,1730,5000402,PEDAGOGIA,GCH290,Iniciação à prática científica,28149,Pedagogia - Matutino - 1ª fase - (Remoto) - 2020/1,"[{""docente"":""IONE INES PINSSON SLONGO"",""ch_docente"":60}]",7425d2f7-f77b-412c-b805-307e13530231,0,100.00,7.40,APROVADO,2021-08-19
d8ac0d3c-2674-4c42-a03f-25369be5ffab,Laranjeiras do Sul,2020,1,2503,5000383,AGRONOMIA,GEX204,Química geral,28521,"E. de Alimentos - E. de Aquicultura - 1ª, 3ª e 5ª fases (Remoto) - 2020/1","[{""docente"":""YASMINE MIGUEL SERAFINI MICHELETTO"",""ch_docente"":60}]",9e175832-e4e7-4b19-b074-7910c8d6280f,0,100.00,8.90,APROVADO,2021-08-19
c6ca1ab4-5b88-4849-9b21-d45cdaa91e3a,Erechim,2020,1,5502,5000382,AGRONOMIA,GEX565,Química I,27368,Agronomia - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""GEAN DELISE LEAL PASQUALI"",""ch_docente"":45}]",96446249-7d59-4568-b4a5-3166bad0604b,0,100.00,7.30,APROVADO,2021-08-19
ebaf3629-b012-4d25-98f3-3b8e630cdca7,Chapecó,2020,1,1730,5000402,PEDAGOGIA,GLA104,Produção textual acadêmica,28148,Pedagogia - Matutino - 1ª fase - (Remoto) - 2020/1,"[{""docente"":""CAMILA CARACELLI SCHERMA"",""ch_docente"":60}]",c79f206c-d865-407f-bec6-067983bb674e,0,100.00,8.50,APROVADO,2021-08-19
c35fc28c-7a84-4648-ab63-3009d84b5e53,Cerro Largo,2019,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS052,Direito ambiental,26046,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,"[{""docente"":""SERLI GENZ BOLTER"",""ch_docente"":30}]",8a7abf9d-74cd-45e3-8f55-53a77034bd0d,4,86.67,6.50,APROVADO,2021-08-19
e7db12d1-cd26-4418-b615-7cfa145221da,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",a13db6af-963f-4262-a8be-f7b0e524f971,12,80.00,2.50,REPROVADO POR NOTA,2021-08-19
e441468b-466d-4753-af32-2f9a7edb2296,Cerro Largo,2019,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS052,Direito ambiental,26046,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,"[{""docente"":""SERLI GENZ BOLTER"",""ch_docente"":30}]",383c7886-91e4-4af3-bae3-79ba7e0e934d,5,83.33,6.30,APROVADO,2021-08-19
cfa27889-475b-4846-b9c2-01322bad2f4d,Cerro Largo,2019,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS052,Direito ambiental,26046,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,"[{""docente"":""SERLI GENZ BOLTER"",""ch_docente"":30}]",73331b9f-45f6-4346-a177-1c2cc48a577d,0,100.00,8.30,APROVADO,2021-08-19
9305d0a2-e2e9-42c9-af76-44489d7b637a,Cerro Largo,2019,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS052,Direito ambiental,26046,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,"[{""docente"":""SERLI GENZ BOLTER"",""ch_docente"":30}]",0ffa804f-e6da-4a66-867d-e1d281a7c9e0,0,100.00,9.00,APROVADO,2021-08-19
5f20d158-485c-4ac4-9f27-e050aa41f66c,Cerro Largo,2019,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS052,Direito ambiental,26046,Engenharia Ambiental e Sanitária - 8ª Fase - Integral - 2019/2,"[{""docente"":""SERLI GENZ BOLTER"",""ch_docente"":30}]",5584b3a5-944c-4c1e-a3de-4de73bcc5a38,0,100.00,7.80,APROVADO,2021-08-19
83ba1827-52c8-4868-90f1-66a9244c1834,Cerro Largo,2020,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCH824,Prática de ensino: epistemologia e ensino de ciências,26956,Ciências Biológicas - 1ª Fase - 2020/1,"[{""docente"":""ELIANE GONCALVES DOS SANTOS"",""ch_docente"":60}]",9146a2bb-0f49-4eb6-b2f9-b057b4da3719,,,,DESISTENTE,2021-08-19
0686f8d5-a1b1-47ab-a673-f8a1618fc1c7,Cerro Largo,2020,1,4200,1152544,CIÊNCIAS BIOLÓGICAS,GCB341,Biologia celular,26945,Ciências Biológicas (Turma A) - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""HELOISA SCHRAMM DA SILVA"",""ch_docente"":60}]",82ffdf5f-287b-4711-9630-61803bb7a581,,,,DESISTENTE,2021-08-19
c9547a55-54a9-45a1-bf3f-746bd74d9b1b,Laranjeiras do Sul,2020,1,2540,5000395,"INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS NATURAIS, MATEMÁTICA E CIÊNCIAS AGRÁRIAS",GCH1215,Organização do trabalho pedagógico,27835,Interdisciplinar em Educação do Campo: Ciências da Natureza - 1ª Fase (Remoto)  - 2020/1,"[{""docente"":""ANA CRISTINA HAMMEL"",""ch_docente"":45}]",d83619f3-2abd-4650-89d7-344c92f28d7e,44,2.22,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
57fd19a3-5f6b-4132-9e64-050605cfa0b1,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",257a504a-e962-4e67-96cc-3f149ca291d2,14,76.67,6.30,APROVADO,2021-08-19
98a7948f-2f48-4d56-891c-781dc88b5653,Chapecó,2019,2,1301,5000390,ENGENHARIA AMBIENTAL E SANITÁRIA,GCS539,Administração da produção I,25452,Administração - 5ª Fase - Noturno - 2019/2,"[{""docente"":""RONEI ARNO MOCELLIN"",""ch_docente"":60}]",c0105369-a889-4994-9de7-50a7c5c0625e,4,93.33,7.60,APROVADO,2021-08-19
1f35e2b6-d8a3-427b-b0e2-f2a39a1b027b,Cerro Largo,2016,2,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX241,Física II,14901,Física  - 4ª Fase  - 6ª Fase - Noturno - 2016/2,"[{""docente"":""NEY MARCAL BARRAZ JUNIOR"",""ch_docente"":60}]",1a6274e2-d67b-47f8-9733-3aed499fe83a,12,80.00,6.40,APROVADO,2021-08-19
ba2e3aa6-5201-4cd4-9d38-52c211b31ad3,Laranjeiras do Sul,2020,1,2310,5000391,ENGENHARIA DE ALIMENTOS,GEX480,Geometria analítica,27246,Engenharia de Alimentos - 1ª Fase - 2020/1,"[{""docente"":""CARLOS AUGUSTO FERNANDES DAGNONE"",""ch_docente"":45}]",bc62602f-51ef-4487-b62a-502c471ca489,,,,CANCELAMENTO ADMINISTRATIVO,2021-08-19
fa44d3f3-0759-45b2-b791-b836df30d338,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX210,Estatística básica,27166,Engenharia Ambiental e Sanitária - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""GILVETE SILVANIA WOLFF LIRIO"",""ch_docente"":60}]",42ac7980-f0fa-44e2-94f1-a6470d01c317,0,100.00,10.00,APROVADO,2021-08-19
5a927e24-49fa-42cb-a185-5e13aa13e8cc,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX195,Geometria analítica,27162,Engenharia Ambiental e Sanitária - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""SUSANA MACHADO FERREIRA"",""ch_docente"":60}]",e0032baf-dc91-4653-8d08-1e31f1d4db2f,0,100.00,7.20,APROVADO,2021-08-19
81f945de-ecc6-4c39-ae2c-82f103f3965a,Cerro Largo,2020,1,4300,5000389,ENGENHARIA AMBIENTAL E SANITÁRIA,GEX213,Matemática C,27161,Engenharia Ambiental e Sanitária - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""GILVETE SILVANIA WOLFF LIRIO"",""ch_docente"":60}]",38afb6c9-dfa4-4819-b475-4418ae42a73a,0,100.00,9.90,APROVADO,2021-08-19
a42cc693-3317-4545-a77b-635519c9492a,Erechim,2020,1,5732,5000403,PEDAGOGIA,GLA235,Ensino de arte,28289,Pedagogia - 5ª Fase - (Remoto) - 2020/1,"[{""docente"":""ANIBAL LOPES GUEDES"",""ch_docente"":75}]",ff7e4423-078b-4edd-a0f0-4a0425d491d0,,,,CANCELADA,2021-08-19
62eb475e-99a2-4bac-9723-44690d3f500d,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",e6b81770-e609-46f4-b064-20d58bfd52d3,16,73.33,5.20,REPROVADO POR NOTA,2021-08-19
6c2db75c-0d2d-4851-9ace-0005b8c46102,Cerro Largo,2020,1,4500,5000381,AGRONOMIA,GLA104,Produção textual acadêmica,26824,Agronomia - 1ª Fase - (Remoto) - 2020/1,"[{""docente"":""CIBELE MACHADO"",""ch_docente"":15},{""docente"":""TAMIRIS MACHADO GONÇALVES"",""ch_docente"":60}]",0d33c998-9e91-4f2d-866f-0f0ad7600e97,3,95.00,9.50,APROVADO,2021-08-19
68221c1c-7959-4cce-b2a7-3daab2dd767c,Laranjeiras do Sul,2020,1,2503,5000383,AGRONOMIA,GCA219,Introdução à agronomia,27337,Agronomia - 1ª Fase (Remoto) - 2020/1,"[{""docente"":""JOSUEL ALFREDO VILELA PINTO"",""ch_docente"":30}]",5a1947bb-759f-49fe-a1a9-f751d4e74929,22,26.67,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
ceb0df96-991e-4b4b-a644-3d17aa0995c5,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GEX213,Matemática C,23394,Matemática - 1ª Fase - Noturno - 2019/1,"[{""docente"":""LUCIA MENONCINI"",""ch_docente"":60}]",c5f253e9-b8a3-4c5e-a029-15e994f7688b,0,100.00,3.10,REPROVADO POR NOTA,2021-08-19
93d4e123-0f45-4f40-b289-43eabbcd6c09,Chapecó,2019,1,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,GCS239,Direitos e cidadania,23415,Matemática - 9ª Fase - Noturno - 2019/1,"[{""docente"":""ISIS OLIVEIRA BASTOS MATOS"",""ch_docente"":60}]",c399e28d-0bf9-4fab-b989-84328670f547,12,80.00,2.80,REPROVADO POR NOTA,2021-08-19
eb5f9042-6146-4f3f-8e6b-f1e0958f1d84,Chapecó,2019,1,1601,5000376,ADMINISTRAÇÃO,GCS239,Direitos e cidadania,23415,Matemática - 9ª Fase - Noturno - 2019/1,"[{""docente"":""ISIS OLIVEIRA BASTOS MATOS"",""ch_docente"":60}]",c15a1a78-5de4-442c-bacf-cdf83b9a448a,4,93.33,4.60,REPROVADO POR NOTA,2021-08-19
50f32bfd-4997-4efc-ae3d-d111e46dd8fd,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GCS239,Direitos e cidadania,23415,Matemática - 9ª Fase - Noturno - 2019/1,"[{""docente"":""ISIS OLIVEIRA BASTOS MATOS"",""ch_docente"":60}]",699617b3-750b-498c-873c-63b8b34c5d04,16,73.33,7.40,APROVADO,2021-08-19
f8f29423-7d08-4442-97bb-6a33988b0d68,Chapecó,2019,1,1101,5000385,CIÊNCIA DA COMPUTAÇÃO,GCS239,Direitos e cidadania,23415,Matemática - 9ª Fase - Noturno - 2019/1,"[{""docente"":""ISIS OLIVEIRA BASTOS MATOS"",""ch_docente"":60}]",59135002-1e6c-4fda-9a38-0a3435d34965,48,20.00,0.00,REPROVADO POR NOTA E FREQUÊNCIA,2021-08-19
b75ded42-4036-4026-97db-5b4f573d28fb,Chapecó,2019,1,1110,1260434,MATEMÁTICA,GCS239,Direitos e cidadania,23415,Matemática - 9ª Fase - Noturno - 2019/1,"[{""docente"":""ISIS OLIVEIRA BASTOS MATOS"",""ch_docente"":60}]",f1502ae2-651a-4e69-8f1a-18e4c4049351,4,93.33,6.30,APROVADO,2021-08-19
